label,10Percentile,90Percentile,Energy,Entropy,InterquartileRange,Kurtosis,Maximum,Mean,MeanAbsoluteDeviation,Median,Minimum,Range,RobustMeanAbsoluteDeviation,RootMeanSquared,Skewness,TotalEnergy,Uniformity,Variance
0,0.0,1340.0,910241600.0,4.3647795,1214.0,1.4446758,1545.0,625.92413,481.19983,598.0,0.0,1545.0,443.752,826.9692,0.084523186,910241600.0,0.13693516,292097.0
0,278.0,365.0,140852340.0,2.5739808,43.5,4.8658276,490.0,323.18106,27.908993,326.0,152.0,338.0,18.614813,325.3067,-0.0102708265,140852340.0,0.21175393,1378.4427
0,556.0,1477.0,1862550500.0,5.5043335,461.0,2.9919264,1676.0,1130.3622,284.7219,1253.0,139.0,1537.0,200.89117,1182.9463,-0.9605425,1862550500.0,0.027814453,121643.27
0,981.0,1722.0,2845374500.0,5.154165,359.5,2.616141,1925.0,1437.0369,222.21721,1525.0,392.0,1533.0,161.89651,1462.1122,-0.78995776,2845374500.0,0.03423591,72697.08
0,0.0,1713.0,905411200.0,4.474554,783.0,2.7177508,2079.0,497.34634,548.0033,180.0,0.0,2079.0,385.5402,824.772,1.1380736,905411200.0,0.16907066,432895.44
0,690.0,1378.0,1620630100.0,5.41527,305.5,4.373986,1737.0,1060.423,222.87117,1105.0,75.0,1662.0,131.49817,1103.4507,-0.9692791,1620630100.0,0.030186372,93106.47
0,686.0,879.0,815292100.0,3.6111662,114.0,25.47057,936.0,775.48535,69.44631,785.0,0.0,936.0,47.11316,782.65,-3.5032966,815292100.0,0.09230786,11163.502
0,1321.0,1847.0,3309925400.0,5.127034,235.5,6.332227,2659.0,1552.4989,187.46371,1506.0,466.0,2193.0,101.45109,1576.9579,0.9248413,3309925400.0,0.03971808,76543.26
0,79.0,146.0,20173860.0,1.9584588,26.0,5.1462317,168.0,119.79264,20.508389,127.0,18.0,150.0,11.874103,123.11344,-1.5448757,20173860.0,0.33596414,806.6437
0,258.0,398.0,153193440.0,3.1149023,58.0,5.579912,471.0,333.80768,42.837864,341.0,67.0,404.0,25.291977,339.25876,-1.3468658,153193440.0,0.1514094,3668.9426
0,0.0,1151.0,445821980.0,3.9142504,735.0,2.2494943,1382.0,355.3674,394.74612,123.0,0.0,1382.0,297.7727,578.751,0.9441562,445821980.0,0.22143692,208666.67
0,613.0,1606.0,2182701800.0,5.274955,494.0,4.1401176,1820.0,1206.2893,335.00116,1345.0,0.0,1820.0,214.5424,1280.5842,-1.3434483,2182701800.0,0.031567074,184762.33
0,868.0,1139.0,1339194000.0,4.056109,137.0,2.7261126,1325.0,997.8708,82.69721,995.0,668.0,657.0,59.609386,1003.0734,0.1579066,1339194000.0,0.06851979,10410.179
0,734.0,986.0,1073780700.0,3.7555234,113.0,5.5901527,1067.0,891.5417,81.7601,929.0,397.0,670.0,50.170586,898.19116,-1.6075436,1073780700.0,0.10221437,11900.809
0,768.0,994.0,1070175740.0,3.689372,121.5,2.3001757,1093.0,892.8535,68.95754,905.0,678.0,415.0,51.53851,896.6821,-0.3469855,1070175740.0,0.086332336,6851.5225
0,632.0,842.0,742370300.0,3.7943745,102.0,5.47016,1248.0,741.6491,65.90693,738.0,495.0,753.0,43.475853,746.82916,0.7368476,742370300.0,0.087790936,7710.3555
0,750.0,1025.0,1047181000.0,4.2037463,158.5,4.9830737,1388.0,878.6829,93.45361,864.0,235.0,1153.0,63.786785,886.9964,0.44079888,1047181000.0,0.06546035,14678.864
0,207.0,329.0,89128184.0,2.737861,61.0,3.0317605,400.0,254.60931,37.347927,240.0,151.0,249.0,26.26136,258.77274,0.89563125,89128184.0,0.18626003,2137.4177
0,864.0,1276.0,1450578000.0,4.511544,203.5,3.439637,1594.0,1031.6807,126.57455,991.0,717.0,877.0,86.436905,1043.9543,0.96453536,1450578000.0,0.053358026,25475.67
1,262.0,523.0,208580540.0,3.6820471,196.0,1.6265384,560.0,382.77686,90.50607,366.0,140.0,420.0,76.89194,395.8657,0.14898892,208580540.0,0.08711808,10191.521
0,0.0,295.0,26682402.0,2.7790778,122.0,3.4441245,408.0,85.35236,89.49522,0.0,0.0,408.0,63.37485,141.58702,1.2650746,26682402.0,0.27675986,12761.857
0,934.0,1424.0,1969806700.0,4.963358,237.0,6.8633103,1664.0,1193.8347,167.73112,1243.0,112.0,1552.0,101.5663,1216.5299,-1.5765164,1969806700.0,0.04174454,54703.598
0,339.0,1284.0,1355815200.0,5.336916,370.0,3.2099774,1429.0,949.9594,267.5846,1049.0,0.0,1429.0,181.8494,1009.279,-1.0949848,1355815200.0,0.030026061,116221.125
0,147.0,712.0,443828380.0,4.310192,184.5,3.0441322,919.0,539.79266,163.57718,621.0,50.0,869.0,108.25574,577.4555,-1.159163,443828380.0,0.072020665,42078.74
0,312.0,423.0,191694060.0,2.7101498,52.0,3.8192496,465.0,377.0481,33.399834,385.0,184.0,281.0,22.628174,379.50308,-0.9422746,191694060.0,0.18771185,1857.3275
0,0.0,1242.0,1129973200.0,4.9281106,830.5,1.9121585,1539.0,789.48535,417.32175,1010.0,0.0,1539.0,419.63895,921.3933,-0.7105403,1129973200.0,0.05911566,225678.52
0,102.0,141.0,19949182.0,1.611307,20.0,10.477888,170.0,120.67017,13.872195,124.0,0.0,170.0,8.300821,122.42596,-2.0887694,19949182.0,0.40026,426.8251
0,710.0,1242.0,1301843100.0,5.1248236,304.5,4.443817,1480.0,958.88354,185.74013,978.0,116.0,1364.0,125.596596,988.9863,-0.9540719,1301843100.0,0.033738043,58636.273
0,1090.837,1502.7766,2271276300.0,4.5619035,249.00293,2.1963992,1620.6675,1297.1633,130.63455,1294.8739,867.5,753.1675,100.47419,1306.3091,-0.16579075,2271276300.0,0.046102278,23810.848
0,1317.0,1771.0,3289793800.0,4.8022194,213.0,9.895717,1942.0,1557.8152,148.8254,1595.0,240.0,1702.0,90.47619,1572.1549,-1.9728935,3289793800.0,0.045611188,44882.74
0,255.0,458.0,182106560.0,3.615911,105.0,2.730749,528.0,361.81744,62.118706,369.0,133.0,395.0,44.327477,369.891,-0.42994282,182106560.0,0.092224315,5907.4985
0,324.0,1290.0,1351319700.0,5.344196,571.5,2.3536737,1445.0,938.6484,314.50623,1106.0,67.0,1378.0,242.12122,1007.6043,-0.8349742,1351319700.0,0.03303245,134205.66
0,1041.0,1595.0,2292314400.0,5.1194053,318.5,3.3956878,1898.0,1293.2043,180.83284,1273.0,349.0,1549.0,131.41214,1312.3451,-0.16098149,2292314400.0,0.0335258,49872.11
0,0.0,1591.0,1782715100.0,5.303068,1173.0,1.6178982,1853.0,979.74304,562.076,1302.0,0.0,1853.0,560.23224,1157.3159,-0.53111243,1782715100.0,0.045464423,379483.8
1,2037.0,2638.0,7647307300.0,5.017252,317.5,2.5146794,2779.0,2386.5237,183.1642,2440.0,1782.0,997.0,133.04236,2396.9846,-0.63123184,7647307300.0,0.035363726,50040.06
0,770.0,1329.0,1545977700.0,5.1010895,243.0,5.3157825,1686.0,1045.7528,181.38638,1071.0,94.0,1592.0,103.51082,1077.7365,-1.2943758,1545977700.0,0.03761372,67916.98
0,0.0,105.0,4134806.0,2.0781965,69.0,2.0929692,129.0,39.535686,33.557926,30.0,0.0,129.0,27.45265,55.73635,0.64001113,4134806.0,0.28360242,1543.4703
0,1258.0,1750.0,3058769700.0,5.1232047,243.0,7.820556,2349.0,1487.0217,193.11327,1534.0,0.0,2349.0,102.12253,1515.9482,-1.8375508,3058769700.0,0.038208675,86865.15
0,930.0,1212.0,1544018800.0,4.1917505,128.0,15.184775,1343.0,1053.2103,126.70937,1101.0,0.0,1343.0,55.95097,1077.0535,-3.2846334,1544018800.0,0.07029902,50792.1
0,946.0,1627.0,2081763000.0,5.1856675,440.5,3.098033,1963.0,1218.6964,235.20459,1146.0,191.0,1772.0,180.1854,1250.6235,0.13709296,2081763000.0,0.034751836,78838.19
0,729.0,1067.0,1093104300.0,4.587495,205.0,7.602914,1271.0,887.72424,130.2437,912.0,84.0,1187.0,83.402,906.23694,-1.6921235,1093104300.0,0.051146418,33211.062
1,1729.0,2243.0,5651731000.0,4.7439785,226.0,13.008979,2439.0,2046.7175,168.20421,2121.0,108.0,2331.0,99.755226,2060.638,-2.4425511,5651731000.0,0.05041373,57176.637
0,538.0,1261.0,1342068200.0,5.31294,328.5,4.0627275,1604.0,960.5214,221.93138,1013.0,71.0,1533.0,143.24245,1004.14923,-1.0630741,1342068200.0,0.031071467,85714.29
0,0.0,782.0,389167070.0,3.364201,742.0,1.1613185,897.0,409.2825,341.11975,603.0,0.0,897.0,334.34378,540.7282,-0.17994246,389167070.0,0.18991217,124874.82
0,633.3872,795.2137,670789250.0,3.3813384,80.49283,3.7186751,889.0236,707.0094,49.420986,704.34546,440.37656,448.64706,33.18151,709.9112,-0.11493432,670789250.0,0.11613656,4111.5566
0,69.0,191.0,31643080.0,2.6863525,61.0,3.1515856,225.0,146.72351,38.534023,164.0,5.0,220.0,26.844397,154.18793,-1.0258182,31643080.0,0.19711486,2246.125
0,0.0,1171.0,720903940.0,3.562395,1068.0,1.2022976,1479.0,514.68445,507.0822,373.0,0.0,1479.0,472.46402,735.95233,0.17181578,720903940.0,0.24368508,276725.75
0,1215.0,1609.0,2603622000.0,4.767042,190.0,13.614142,1948.0,1377.9407,147.21834,1397.0,0.0,1948.0,80.56983,1398.6206,-2.541345,2603622000.0,0.048377108,57419.2
1,156.0,214.0,43429720.0,1.7886014,23.5,5.245305,266.0,178.93239,17.984383,172.0,133.0,133.0,10.654027,180.63608,1.5259627,43429720.0,0.37142894,612.59344
0,1038.0,1494.0,2165481500.0,4.8837476,189.0,5.63505,1768.0,1258.8054,144.56927,1273.0,224.0,1544.0,84.51833,1275.5227,-1.0743761,2165481500.0,0.044764478,42367.215
0,405.0,661.0,414009300.0,4.038466,131.5,6.120048,752.0,542.16754,93.76425,575.0,43.0,709.0,55.048794,557.7198,-1.6888365,414009300.0,0.07859001,17105.69
1,1118.0,1726.0,3088198000.0,4.875898,228.0,6.420217,1824.0,1499.3734,189.61577,1577.0,356.0,1468.0,104.53806,1523.2231,-1.8773197,3088198000.0,0.045594253,72088.125
0,796.0,1017.0,1131488000.0,3.7888072,118.0,4.1988854,1159.0,917.7055,69.93345,932.0,472.0,687.0,48.490486,922.0107,-0.6985338,1131488000.0,0.08717001,7920.352
0,203.0,488.0,172277010.0,4.223649,180.0,3.1254716,783.0,338.0699,100.748276,342.0,52.0,731.0,72.69656,359.76974,0.1881301,172277010.0,0.06383466,15143.026
0,0.0,134.0,12364791.0,2.2987397,124.0,1.6618768,178.0,79.58152,48.53709,104.0,0.0,178.0,48.299103,96.38387,-0.54605836,12364791.0,0.23443562,2956.6326
0,440.0,486.0,286102750.0,1.7315111,24.0,3.9017196,528.0,463.23666,14.724726,464.0,381.0,147.0,9.871459,463.6305,-0.4061106,286102750.0,0.36386386,365.02963
0,66.0,274.0,59976732.0,3.166744,125.0,2.1632595,316.0,197.20436,68.57793,236.0,23.0,293.0,53.987583,212.27672,-0.7630846,59976732.0,0.14291407,6171.847
0,115.0,156.0,23773352.0,1.5674115,22.0,3.4035213,200.0,132.66942,12.991301,130.0,89.0,111.0,9.378722,133.64607,0.7304928,23773352.0,0.37286606,260.0966
0,220.0,278.0,82509064.0,2.0981343,30.0,5.066948,312.0,247.5695,19.58288,250.0,138.0,174.0,12.556579,248.97847,-0.90258914,82509064.0,0.2910467,699.6246
0,347.0,1503.0,1911738400.0,5.4737716,471.0,3.0154955,1733.0,1121.9624,339.86533,1290.0,33.0,1700.0,230.84756,1198.4646,-1.1389848,1911738400.0,0.029998967,177517.67
0,1041.0,2170.0,3092519000.0,5.5659933,384.5,3.244793,2506.0,1469.7678,312.0613,1352.0,833.0,1673.0,196.07301,1524.2885,1.0372204,3092519000.0,0.028197166,163237.8
0,1091.0,1617.0,2561262300.0,4.8807106,347.5,1.9612225,2004.0,1372.5125,175.30296,1402.0,874.0,1130.0,140.30646,1387.1965,-0.14303221,2561262300.0,0.03706505,40524.08
0,0.0,2369.0,3165532200.0,5.7608256,1137.5,2.0926168,2722.0,1323.3915,664.6963,1572.0,0.0,2722.0,630.89935,1542.1774,-0.36627442,3165532200.0,0.03949116,626946.25
0,634.0,864.0,766893950.0,3.830412,140.0,6.183133,948.0,752.68066,77.48727,765.0,188.0,760.0,56.710114,759.0644,-1.1312641,766893950.0,0.08024844,9650.539
0,0.0,1435.0,835277250.0,4.283162,998.0,1.8544111,1841.0,551.2697,501.14386,490.0,0.0,1841.0,430.46048,792.18445,0.50134355,835277250.0,0.19345707,323657.88
0,695.0,1046.0,1027943300.0,4.493022,176.0,5.2919993,1614.0,865.7716,112.49734,854.0,311.0,1303.0,73.642426,878.81116,0.91986173,1027943300.0,0.05463148,22748.564
0,139.0,167.0,31450484.0,1.2083367,15.0,36.640472,190.0,152.21788,11.18055,156.0,0.0,190.0,6.2561913,153.71797,-5.0959077,31450484.0,0.52264696,458.93073
0,666.0,1459.0,1976191500.0,5.107728,233.5,6.1720924,1795.0,1169.2329,229.13136,1252.0,0.0,1795.0,110.806076,1218.4999,-1.8809892,1976191500.0,0.03903394,117636.33
1,168.0,207.0,45922068.0,1.4632438,19.0,3.4124458,238.0,185.11871,11.986322,182.0,151.0,87.0,8.2771845,185.74695,0.75072485,45922068.0,0.42672706,232.99417
0,919.0,1410.0,1959604100.0,4.8569927,210.0,8.714202,1654.0,1186.6326,169.54077,1244.0,0.0,1654.0,91.119736,1213.3752,-2.1560497,1959604100.0,0.045237504,64182.605
1,1553.0,1783.0,3842572800.0,3.3812706,54.5,8.6173115,1831.0,1695.7866,68.212234,1723.0,1175.0,656.0,29.87312,1699.112,-2.3096607,3842572800.0,0.14420559,11289.576
0,0.0,1181.0,995529100.0,5.176557,626.5,2.1875248,1404.0,759.83246,347.19766,907.0,0.0,1404.0,342.99112,864.84436,-0.75535464,995529100.0,0.039409876,170610.39
0,347.0,579.0,308892160.0,3.7607155,146.5,2.1873176,664.0,473.51767,75.30346,488.0,198.0,466.0,58.40057,481.7419,-0.30414405,308892160.0,0.08189557,7856.2935
0,0.0,2039.0,2324657000.0,5.0657973,1805.0,1.5291328,3050.0,989.4425,805.59106,994.0,0.0,3050.0,731.58264,1321.5707,0.14730315,2324657000.0,0.12451448,767552.56
0,897.0,1431.0,2023664900.0,4.914336,212.0,5.583362,1758.0,1212.9917,161.02429,1260.0,205.0,1553.0,96.803154,1233.0488,-1.4100947,2023664900.0,0.043155726,49060.418
0,961.0,1402.0,2059585400.0,4.48157,126.5,8.853228,1577.0,1218.9429,153.34114,1280.0,133.0,1444.0,61.747284,1243.9441,-2.4273012,2059585400.0,0.06608691,61575.25
0,597.0,1250.0,1399676900.0,5.028608,232.0,4.4400344,1447.0,995.4087,180.31738,1042.0,122.0,1325.0,107.49928,1025.4745,-1.284227,1399676900.0,0.039221343,60759.516
0,831.0,1365.0,1745452200.0,5.046615,271.0,4.807524,1555.0,1121.2134,176.01028,1165.0,185.0,1370.0,113.86957,1145.1567,-1.228488,1745452200.0,0.037157625,54264.605
0,844.0,1499.0,1652660600.0,4.975197,371.0,2.4938266,1696.0,1086.2712,209.62523,997.0,482.0,1214.0,157.08447,1114.3018,0.7298353,1652660600.0,0.040883154,61683.23
0,0.0,120.0,7917771.0,1.7622585,111.0,1.1437782,144.0,53.99925,53.7468,40.0,0.0,144.0,50.743782,77.12807,0.119815186,7917771.0,0.36260846,3032.8196
0,212.0,1153.0,975755800.0,5.2300267,715.0,1.653819,1333.0,771.72125,337.2445,961.0,64.0,1269.0,286.64365,856.21246,-0.5146053,975755800.0,0.03302003,137546.05
0,752.0,1229.0,1404840200.0,4.8283606,263.5,2.4498737,1513.0,1011.75055,147.18085,1028.0,546.0,967.0,107.87434,1027.3643,-0.21518931,1404840200.0,0.03917957,31838.002
0,155.0,190.0,39541144.0,1.5340133,18.0,9.71506,218.0,171.42525,12.461647,173.0,62.0,156.0,7.777479,172.35963,-1.6003814,39541144.0,0.414592,321.23163
0,0.0,219.0,27136584.0,3.1929414,152.0,1.5964079,259.0,117.18558,72.67672,128.0,0.0,259.0,68.57224,142.78696,-0.16862358,27136584.0,0.12230739,6655.658
0,109.0,377.0,129716500.0,3.0658226,118.0,3.950889,401.0,289.64838,92.109,347.0,0.0,401.0,57.539043,312.18253,-1.474943,129716500.0,0.17408432,13561.733
0,799.0,1363.0,1672235300.0,4.95013,371.0,1.883463,1572.0,1100.1082,188.60397,1133.0,611.0,961.0,151.08066,1120.8813,-0.25883716,1672235300.0,0.03543485,46137.055
0,0.0,1756.0,1998470900.0,4.5809135,1641.5,1.2810338,2022.0,963.4027,718.17505,1394.0,0.0,2022.0,711.8348,1225.3492,-0.32163283,1998470900.0,0.11843736,573335.94
0,605.0,1535.0,2245385200.0,4.7876577,271.0,6.0796037,1708.0,1226.8933,287.57623,1370.0,0.0,1708.0,133.85027,1298.8423,-2.0212488,2245385200.0,0.046293072,181724.0
0,444.0,1343.0,1641549600.0,5.1548963,295.0,3.9508376,1580.0,1059.3358,251.28683,1176.0,109.0,1471.0,152.18112,1110.5497,-1.4007953,1641549600.0,0.037437603,111128.05
0,705.0,1565.0,1768520000.0,5.7355957,503.0,2.8731837,1850.0,1095.0015,291.51923,1070.0,126.0,1724.0,208.06387,1152.6991,-0.22672457,1768520000.0,0.02171136,129686.88
0,1009.0,1894.0,3266449700.0,5.6233954,342.0,5.7051187,2287.0,1514.8888,276.2407,1579.0,0.0,2287.0,153.473,1566.5669,-1.5641942,3266449700.0,0.0264981,159243.94
0,433.0,1024.0,876965060.0,4.982819,247.5,3.4312341,1294.0,781.98047,167.51968,824.0,118.0,1176.0,109.4559,811.7123,-0.8822556,876965060.0,0.03876299,47383.38
0,901.0,1469.0,1707424300.0,4.7891808,298.5,2.5968218,1704.0,1112.574,173.26167,1043.0,568.0,1136.0,124.25501,1132.6134,0.76964164,1707424300.0,0.045345884,44992.24
0,69.0,386.0,100323860.0,4.0223594,115.0,2.7441523,540.0,250.96994,85.838264,258.0,13.0,527.0,57.18359,274.5447,-0.1940715,100323860.0,0.07440274,12388.886
0,0.0,1647.0,901934100.0,3.9962852,882.0,2.4285746,2139.0,506.994,550.7153,0.0,0.0,2139.0,422.42358,823.18677,0.960985,901934100.0,0.2590625,420593.53
0,1000.0,1632.0,2376046300.0,5.345053,378.5,4.8214974,1874.0,1304.5778,224.12637,1330.0,168.0,1706.0,156.92407,1336.0983,-1.0802343,2376046300.0,0.028945658,83235.6
0,0.0,135.0,13128309.0,1.6053082,129.0,1.2132044,158.0,77.288506,60.506855,120.0,0.0,158.0,61.17204,99.31512,-0.40851474,13128309.0,0.34921688,3889.98
0,298.0,367.0,146949040.0,2.2064824,38.0,4.7978606,405.0,331.05936,22.043123,332.0,185.0,220.0,15.42489,332.27246,-0.6507572,146949040.0,0.25540018,804.68994
0,1205.0,2169.0,4302696000.0,5.5312915,305.0,5.458401,2473.0,1755.447,260.95883,1789.0,252.0,2221.0,140.58174,1797.9653,-1.4197725,4302696000.0,0.03042458,151084.89
0,931.0,1697.0,2657714400.0,5.235104,213.5,6.7421284,2045.0,1372.242,221.36505,1437.0,0.0,2045.0,106.81728,1413.0747,-1.7727959,2657714400.0,0.038597032,113732.375
0,1399.0,1737.0,3310214000.0,4.44403,166.5,3.5013297,2100.0,1571.332,104.36888,1570.0,1120.0,980.0,71.00432,1577.0265,0.03652368,3310214000.0,0.05513612,17928.209
0,503.0,1543.0,1771009500.0,5.816426,662.0,1.9438154,1939.0,1082.2975,348.56567,1184.0,178.0,1761.0,276.6107,1153.5101,-0.31144008,1771009500.0,0.020074386,159217.8
0,383.0,514.0,256828740.0,2.923138,66.5,4.1230226,607.0,436.27948,40.865627,423.0,134.0,473.0,28.876564,439.27124,0.5186622,256828740.0,0.160336,2619.438
0,94.0,117.0,14884917.0,1.0329174,12.0,6.838811,138.0,105.12622,8.152881,107.0,47.0,91.0,5.1192293,105.75092,-1.39877,14884917.0,0.6083623,131.73613
0,72.0,172.0,22010400.0,2.687714,38.0,4.769859,277.0,120.9414,30.416471,117.0,14.0,263.0,16.975697,128.59526,0.8833324,22010400.0,0.20823838,1909.9185
0,0.0,435.0,121152400.0,3.933234,330.0,1.4643947,618.0,245.25395,163.73045,317.0,0.0,618.0,156.53735,301.70117,-0.18599184,121152400.0,0.08868732,30874.092
0,1221.0,1543.0,2502347500.0,4.3225446,182.0,3.2646668,1815.0,1364.7664,106.43034,1342.0,979.0,836.0,74.90871,1371.1494,0.7234316,2502347500.0,0.059478052,17463.512
0,162.0,1111.0,554861700.0,5.301728,475.0,4.418874,1982.0,505.9925,312.29956,354.0,111.0,1871.0,204.31377,645.6592,1.4504871,554861700.0,0.037419543,160847.42
0,953.0,1263.0,1633127200.0,4.4602156,159.0,5.4004855,1588.0,1098.281,105.49312,1095.0,346.0,1242.0,66.50928,1107.697,-0.31625402,1633127200.0,0.057855755,20771.488
0,261.0,343.0,120992650.0,2.5814683,41.0,9.023403,431.0,298.7821,28.079954,300.0,51.0,380.0,17.496288,301.50217,-1.4423034,120992650.0,0.21587572,1632.8105
0,0.0,1697.0,1569276900.0,5.4438677,1160.5,1.6136003,2102.0,876.8047,567.6195,833.0,0.0,2102.0,517.7359,1085.8273,-0.039700132,1569276900.0,0.061152283,410234.56
0,218.0,1513.0,1853960000.0,5.2586412,581.5,2.9034548,1779.0,1073.1112,400.8447,1272.0,0.0,1779.0,272.70584,1180.215,-1.1265976,1853960000.0,0.035752084,241339.88
1,381.0,577.0,354618000.0,3.0979283,97.5,3.1884952,624.0,510.5139,62.506832,545.0,275.0,349.0,44.838005,516.16833,-1.1425861,354618000.0,0.16863038,5805.309
0,0.0,1479.0,654586240.0,3.1335216,726.0,2.5308115,1785.0,399.66415,493.4889,0.0,0.0,1785.0,372.381,701.2848,1.0673252,654586240.0,0.37946364,332068.9
0,770.0,968.0,1000147460.0,3.9051046,94.0,10.377762,1332.0,858.4358,75.02193,863.0,232.0,1100.0,40.20932,866.8481,-1.3441588,1000147460.0,0.09231237,14513.616
0,0.0,1378.0,971349440.0,4.185556,1194.5,1.3026493,1648.0,622.9407,548.1173,652.0,0.0,1648.0,510.00284,854.277,0.10398454,971349440.0,0.18164715,341734.16
0,214.0,253.0,72912110.0,1.5453264,20.0,3.9234328,283.0,233.49286,12.603396,235.0,158.0,125.0,8.677959,234.05116,-0.60886985,72912110.0,0.4243269,261.0313
0,994.0,1438.0,1854831700.0,4.560467,229.0,3.0583484,1708.0,1167.955,139.09978,1116.0,893.0,815.0,97.9013,1180.4926,0.929386,1854831700.0,0.052235853,29443.861
0,0.0,1330.0,914537150.0,5.0822067,1139.0,1.4587369,1620.0,636.56274,479.38568,543.0,0.0,1620.0,433.9121,828.91815,0.15901181,914537150.0,0.07157022,281893.22
0,676.0,1332.0,1616267100.0,5.195598,287.5,3.778804,1609.0,1071.0414,199.795,1132.0,244.0,1365.0,129.3587,1101.9644,-1.0321069,1616267100.0,0.034892958,67195.93
0,0.0,220.0,27093654.0,2.8095071,182.0,1.4871049,299.0,109.334335,84.41109,146.0,0.0,299.0,79.373276,142.67398,-0.06822116,27093654.0,0.20055364,8401.866
0,0.0,1241.0,717458560.0,3.7905595,1142.5,1.3734874,1512.0,501.88504,499.71848,298.0,0.0,1512.0,447.4848,734.1915,0.37223223,717458560.0,0.22453927,287148.62
0,181.0,301.0,84657310.0,2.5490315,35.0,6.8146286,380.0,238.43501,49.706646,257.0,0.0,380.0,16.48174,252.19891,-2.0979304,84657310.0,0.22695296,6753.0347
0,111.0,138.0,20543154.0,1.0717187,15.0,2.5876448,156.0,123.78663,8.63537,123.0,95.0,61.0,6.381487,124.23516,0.19647251,20543154.0,0.4952316,111.246735
0,951.0,1417.0,1738236300.0,4.618172,200.0,3.2454052,1661.0,1129.3284,137.7739,1081.0,731.0,930.0,91.994316,1142.7872,0.9185736,1738236300.0,0.05174815,30580.145
0,171.0,324.0,100900250.0,2.8838174,49.5,4.391303,369.0,269.19385,42.956352,287.0,65.0,304.0,25.387743,275.33224,-1.3969228,100900250.0,0.18252999,3342.526
0,166.0,983.0,681859260.0,5.161338,624.5,1.6902142,1379.0,635.66113,296.58127,768.0,42.0,1337.0,248.59421,715.74506,-0.32776707,681859260.0,0.033962704,108225.84
0,0.0,555.0,122317624.0,3.0551789,471.0,1.6561043,643.0,189.67242,217.56752,0.0,0.0,643.0,180.93831,303.14853,0.6695726,122317624.0,0.2852665,55923.41
1,490.0,664.0,484417630.0,3.1420953,80.0,4.953471,698.0,598.713,56.230915,625.0,318.0,380.0,35.26553,603.2828,-1.547017,484417630.0,0.15256545,5492.8853
0,395.0,1455.0,1492758700.0,5.589319,335.5,2.9373205,1867.0,998.7821,262.9308,1017.0,142.0,1725.0,168.87044,1059.0239,-0.46560654,1492758700.0,0.0266697,123965.914
0,587.0,868.0,750852700.0,3.926048,189.0,1.9557751,1026.0,743.30054,93.69226,772.0,400.0,626.0,75.07447,751.0837,-0.32590824,750852700.0,0.07350297,11631.061
0,224.0,297.0,92869820.0,2.3056018,36.0,5.4283423,337.0,262.35388,23.187376,266.0,106.0,231.0,15.306911,264.1486,-0.91990733,92869820.0,0.24391766,944.91986
0,882.0,1167.0,1396900200.0,4.2154036,155.0,3.5913045,1294.0,1017.70245,93.11859,1021.0,575.0,719.0,64.88795,1024.4569,-0.4600137,1396900200.0,0.06342711,13793.501
0,365.0,455.0,229030690.0,2.4549592,55.5,2.1339066,493.0,413.43124,28.608747,416.0,325.0,168.0,21.88417,414.8182,-0.18109022,229030690.0,0.19942582,1148.7456
0,0.0,385.0,98128300.0,3.8652241,169.0,2.4994743,463.0,241.91284,100.17303,264.0,0.0,463.0,95.23006,271.52393,-0.6432437,98128300.0,0.075932465,15203.418
0,1110.0,1313.0,1977436300.0,3.7044692,117.0,2.7295852,1449.0,1216.2367,65.32637,1220.0,967.0,482.0,47.474712,1218.8835,-0.21409282,1977436300.0,0.087439835,6445.5015
0,0.0,1416.0,731352400.0,3.551452,994.0,2.0423274,1803.0,452.44403,521.01624,0.0,0.0,1803.0,417.55115,741.2664,0.8234048,731352400.0,0.31803986,344770.28
